y_test,logreg_preds,logreg_prob,rf_preds
no,no,0.033702210423167955,no
no,no,0.04031615108484417,no
no,no,0.10245022192423658,no
no,no,0.04798918709445749,no
no,no,0.0338546116090258,no
yes,no,0.06231631751420677,no
no,no,0.06275199394013868,no
no,no,0.036398514796019084,no
no,no,0.038893110331757554,no
no,no,0.05749803443951193,no
no,no,0.035431933557389925,no
no,no,0.2972259347143115,no
no,no,0.026467143694128316,no
no,no,0.05117928090071453,no
no,no,0.05341921405195705,no
no,no,0.06401670927105452,no
no,no,0.058989755999504595,no
no,no,0.030074048419362027,no
no,no,0.051539496044199225,no
no,no,0.03704801656090533,no
no,no,0.028331205022660795,no
no,no,0.05199812164973191,no
no,no,0.029725996165243542,no
no,no,0.2235286201485938,no
no,no,0.09271951852759162,no
no,no,0.0803641260199865,no
no,no,0.2754435472743078,no
yes,no,0.4649275245417041,no
no,no,0.2748615268627599,no
no,no,0.024425591873975572,no
no,no,0.03342230109077998,no
no,no,0.0631245583617661,no
no,no,0.06556167290857458,no
no,no,0.056716514706438396,no
no,no,0.07893638855072876,no
no,no,0.0423807589247527,no
no,no,0.05398344350634402,yes
no,no,0.06888403772995709,no
no,no,0.03383141459090204,no
no,no,0.041245842954293024,no
no,no,0.05300629537256388,no
no,yes,0.5594322504237611,yes
yes,no,0.3338444171503873,no
no,no,0.025535413632150866,no
yes,no,0.4279567609687676,no
no,no,0.06928280965409662,no
no,no,0.07313513956738261,no
no,no,0.3724573533086554,no
no,no,0.2133476853663182,no
no,no,0.05991164962466127,no
no,no,0.09658251788199025,no
no,no,0.14819347840608016,no
no,no,0.02482251529342817,no
no,no,0.1104567734748248,no
no,no,0.1268277730680439,no
yes,no,0.03711840629657156,no
no,no,0.03809214790303323,no
no,no,0.022929478994896047,no
yes,yes,0.7508846349925523,yes
no,no,0.030371014992465528,no
no,no,0.04848482833576089,no
no,no,0.06295798963759745,yes
no,no,0.018868522887401627,no
no,no,0.09748274258151023,no
no,no,0.09462535042488386,no
no,no,0.038810517308537525,no
no,no,0.04406043728368808,no
no,no,0.03872641308991182,no
yes,yes,0.7250953230320384,yes
no,no,0.07201912945948895,no
yes,no,0.05395795646779093,no
yes,no,0.20297397688503202,yes
no,no,0.07095272563340853,no
yes,no,0.054377632272741866,no
no,no,0.029077363733134534,no
no,no,0.08454854208809635,no
no,no,0.028420376706884284,no
yes,no,0.02770079950160601,no
no,no,0.08800902840123738,no
no,no,0.03322874953431922,no
no,no,0.059886708719497785,yes
no,no,0.05898976692071195,no
no,no,0.07442721424882691,no
no,no,0.09019312163783748,no
no,no,0.026350114515769046,no
yes,yes,0.7966089771977478,yes
no,no,0.08345216528400443,no
no,no,0.02971352921392446,no
yes,no,0.1174963632974481,no
no,no,0.3910051226084846,no
no,no,0.05446193019854994,no
no,no,0.029960717404986386,no
no,no,0.02895695860039343,no
yes,yes,0.7118237653795838,yes
no,no,0.029553180007380348,no
no,no,0.2392252395086464,no
no,no,0.046016108956469855,no
yes,no,0.405793355521278,yes
no,no,0.18042358063613562,no
no,no,0.1479135174428804,no
yes,no,0.07437442060883512,no
no,no,0.04214111976953077,no
no,no,0.01747065637062429,no
no,no,0.03425460839589818,no
no,no,0.062078335666351764,no
no,no,0.019987764401077524,no
yes,no,0.22119969082285867,no
no,no,0.04493078328223962,no
no,no,0.11107403610702972,yes
no,no,0.06976878431296084,no
no,no,0.038415005063749466,no
no,no,0.05581466704095115,no
no,no,0.19462272633201239,no
no,no,0.11761576658008764,no
no,no,0.023205253271600453,no
no,no,0.03419676100550813,no
no,no,0.054864770626587255,no
no,no,0.10434636797847587,no
no,no,0.06222391594725392,no
no,no,0.05831127292270304,no
yes,no,0.1792574539985013,no
no,no,0.06661977360177417,no
no,no,0.06758187523193135,no
no,no,0.15845494184137252,no
no,yes,0.5238834761151054,yes
no,no,0.03635217605327809,no
no,no,0.25143088603393665,yes
yes,no,0.0934347605129586,no
no,no,0.11321734745681979,no
no,no,0.043099823347842604,no
no,no,0.3356475168425214,no
no,no,0.03440382328381381,no
no,no,0.03214186180252766,no
no,no,0.025522475741479995,no
no,no,0.03636318323002128,no
no,no,0.07897010787598677,no
no,no,0.04008093815329547,no
no,no,0.0987377668411552,no
no,no,0.20442334164481668,no
no,no,0.054859993130104645,no
no,no,0.05221650531276776,no
no,no,0.09066320012168624,no
no,no,0.04405678283686838,no
no,no,0.11445119045979218,no
no,no,0.06301511104218105,no
yes,no,0.4180516541090194,no
no,no,0.22706804305646933,no
no,no,0.027864293283634822,no
no,no,0.058827908336937185,no
no,no,0.0511262603339252,no
no,no,0.022678097256972066,no
no,no,0.030371014992465528,no
no,no,0.05599492139891195,no
yes,no,0.34255553536319594,no
no,no,0.06989310376630506,no
no,no,0.38964633372053753,yes
no,no,0.1327811608007852,no
no,no,0.03786020555564902,no
no,no,0.046453549336007,no
no,no,0.035416373800622,no
no,no,0.03521880893897697,no
no,no,0.038237860588236534,no
no,no,0.3794254247329252,no
no,no,0.06179648378138483,no
yes,no,0.04038068228608934,no
no,no,0.237907954740926,no
no,no,0.0613374659400942,no
no,no,0.04402629982936921,no
no,no,0.1999638981653791,no
no,no,0.05896530687912095,no
yes,yes,0.5115603209392666,no
no,no,0.0248686553020047,no
no,no,0.04093873129013596,no
no,no,0.1851827013082113,no
yes,no,0.0654245783098786,no
no,yes,0.6540523178702071,no
no,no,0.03867170931379017,no
no,no,0.10066029740548366,no
yes,yes,0.8439499423253024,yes
no,no,0.02686969919489843,no
no,no,0.034853483392255455,no
no,no,0.059542000816910225,no
no,no,0.03947042108149667,no
no,no,0.1069036743524996,no
no,no,0.2782329403297238,no
no,no,0.03208968865553912,no
no,no,0.028805666938802706,no
no,no,0.06758187523193135,no
no,no,0.013894570127131039,no
yes,no,0.2403121449039016,no
no,no,0.07220833805943914,no
no,no,0.03390493735526822,no
no,no,0.028236200047297835,no
no,no,0.34117092760234,no
no,no,0.25071153271024715,yes
no,no,0.07059596552203257,no
no,no,0.21740500511275712,no
no,no,0.04937558414172532,no
no,no,0.023494565164766713,no
yes,no,0.1501726784204601,no
no,no,0.07071778887691393,no
no,no,0.08135322818080791,no
no,no,0.032720528756427336,no
no,no,0.40335744070328144,no
no,no,0.11941893801072057,no
no,no,0.05477960638730268,no
no,no,0.08336633864233557,no
no,no,0.03176706042556143,no
no,no,0.030568019767688307,no
yes,no,0.072938011953715,no
no,no,0.03933941014359725,no
no,no,0.0471426781720972,no
no,no,0.09154233242064214,no
no,no,0.0856699308129068,no
yes,no,0.01843021944027315,no
no,no,0.038250926656552574,no
no,yes,0.6008536720997071,no
no,no,0.032327203806839705,no
no,no,0.04786017440135972,no
no,no,0.06450609995412915,no
no,no,0.06701845338225428,no
no,no,0.049512415469994984,no
yes,no,0.06460922225411203,no
no,no,0.05555325466504261,no
no,no,0.03442951289617588,no
no,no,0.02327818869159149,no
no,no,0.057843650022059934,no
yes,no,0.10953222748114495,no
no,no,0.034821591143393595,no
no,no,0.08924165008043286,no
yes,no,0.2844368600929069,no
no,no,0.054752708123508055,no
no,no,0.08120436018646668,no
yes,yes,0.7284901168039816,yes
no,no,0.09528615754908319,no
no,no,0.046775939124576484,no
no,no,0.03532871602127596,no
no,no,0.06007487145441694,no
no,no,0.050927610605935085,no
no,no,0.06506920825616577,no
no,no,0.03625839297339077,no
no,no,0.09518628111496212,no
no,no,0.04503024448536355,no
no,no,0.039621329916837415,no
no,no,0.0434679672885564,no
no,no,0.09144770819651289,no
no,no,0.2647163622076311,no
no,no,0.0408056350179788,no
no,no,0.056871476457380825,no
yes,yes,0.7443716620715246,yes
no,no,0.035799470137649926,no
yes,no,0.16221751519578767,yes
no,no,0.0681077266217666,no
no,no,0.06145897447731662,no
no,no,0.08057162638986178,no
no,no,0.04751487314034684,no
no,no,0.0398940669501233,no
no,no,0.030164769022019883,no
no,no,0.024633415169202488,no
yes,no,0.14625844030112017,no
no,no,0.02747500208102584,no
no,no,0.02266157350165324,yes
no,no,0.04678562489735125,no
no,no,0.1097621025748572,no
no,no,0.03139262627412925,no
yes,yes,0.7774269628491733,yes
no,no,0.02780063507176937,no
no,no,0.034617774671485,no
no,no,0.02849122494045006,no
no,no,0.04409661121238066,no
no,no,0.05453170575078244,no
no,no,0.12537276435118785,no
no,no,0.03997246046001439,no
no,no,0.02001996041885681,no
no,no,0.033848405678744684,no
no,no,0.21254940327591712,no
no,no,0.13557626358457994,no
no,no,0.024474935432305275,no
no,no,0.08953202128451429,no
no,no,0.03068105340515892,no
no,no,0.1033737864865522,no
no,no,0.22132121533531185,no
no,no,0.04475485023116752,no
no,no,0.060851052752164285,yes
no,no,0.0688523539775463,no
no,no,0.06482550835005124,no
no,no,0.07949208925381725,no
no,no,0.3554029119921546,yes
no,no,0.044167416291349106,no
no,no,0.03321260321140066,no
yes,no,0.08087552008839057,no
no,no,0.06506824547985837,no
no,no,0.06253013343054177,no
no,no,0.05337417717048248,no
no,no,0.03950293660649108,no
yes,no,0.14747713206424923,no
no,no,0.11583362583584889,no
no,no,0.07040963348324193,no
no,no,0.057204946450898825,no
no,no,0.11120736346141863,no
no,no,0.09205108985378604,no
no,no,0.09882160846759651,no
no,yes,0.5118392846187764,yes
no,no,0.045437523344130974,no
no,no,0.05230671618125651,no
no,no,0.033664597530037775,no
no,no,0.10007453956415441,no
no,no,0.06379470569960177,no
no,no,0.100663848958859,no
yes,no,0.4378922489253507,no
yes,no,0.10622531547111604,no
no,no,0.07755322485791231,yes
yes,no,0.46835457057838603,yes
no,no,0.04613003781611687,no
no,no,0.05123967431457048,no
no,no,0.04662596439644638,no
no,no,0.09060097383148237,no
no,no,0.07300263539987553,no
no,no,0.03784622304969072,no
no,no,0.05655932330479906,no
no,no,0.1090035856990235,no
yes,no,0.05936319369916234,no
no,no,0.07625293874233514,no
no,no,0.0795873808818908,no
no,no,0.04554933244584873,no
no,no,0.030286459982319384,no
no,no,0.04404340811233344,no
no,no,0.06527338592378634,no
no,no,0.1258591282089863,no
no,no,0.020629829147462805,no
no,no,0.04226687109081242,no
no,no,0.052132302521418906,no
no,no,0.10485258512667668,no
no,no,0.07736836716453457,no
yes,no,0.03011005724509517,no
no,no,0.04476480659846948,no
no,no,0.05088155496227084,no
no,no,0.044707944216803235,no
no,no,0.0806390808945234,no
no,no,0.04563175153778791,no
no,no,0.07454906312069033,no
no,no,0.0779355564583121,no
yes,no,0.07787753297638489,no
no,no,0.061688562307960035,no
no,no,0.21532718377378754,no
no,no,0.06414855141748947,yes
no,no,0.11935645156136461,no
no,no,0.028260688836090148,no
no,no,0.06254515573099537,no
no,no,0.07022547405620318,no
no,no,0.05996206934342987,no
no,no,0.116027890960705,no
no,no,0.07238716035287734,no
no,no,0.026078354552651707,no
yes,yes,0.7196886661316825,yes
no,no,0.11028022549768772,no
no,no,0.04057076967625536,no
no,no,0.23428607300184706,no
no,no,0.08299571147945736,no
no,no,0.0602194330360151,no
no,yes,0.5402320406824895,no
no,no,0.04613794107827422,no
no,no,0.012085812353859101,no
no,no,0.042140570009843295,no
no,no,0.050352185733094336,no
no,no,0.03674772173486698,no
no,no,0.07172864114599467,no
no,no,0.03477627844090761,no
no,no,0.03507618506902766,no
no,no,0.03150769658470426,no
no,no,0.22015723928675782,no
no,no,0.04092184996636429,no
no,no,0.05182498441835657,yes
no,no,0.030650763848095505,no
no,no,0.3908767923130914,no
no,no,0.07951903945877613,no
no,no,0.03111913569519486,no
no,no,0.06695986130997171,no
no,no,0.09119513774243046,no
no,no,0.10881453427758346,yes
no,no,0.06097301575387597,no
no,no,0.06663476190008392,no
no,no,0.050012159064216556,no
no,no,0.03698258895368238,no
no,no,0.03879417426317186,no
yes,no,0.04200926196935139,no
no,no,0.033512247127866567,no
no,no,0.06780311765425842,no
no,no,0.06897123357478008,no
no,no,0.03517408750540954,no
no,no,0.056098127205975006,no
no,no,0.0400886246064028,no
no,no,0.06285651562161124,no
no,no,0.07520399818271595,no
no,no,0.12264649785541289,no
yes,yes,0.7952882469573396,yes
no,no,0.03869598303224888,no
no,no,0.10931175818754459,no
no,no,0.47364941358650636,yes
no,no,0.08542076451903377,no
no,no,0.13761880176182562,no
no,no,0.03214186180252766,no
no,no,0.1441312250005887,no
no,no,0.04556667171044903,no
yes,no,0.03959637060628557,no
no,no,0.05439446003390463,no
no,no,0.03204294452590966,no
no,no,0.02935859833743321,no
no,no,0.07986040054071507,no
no,no,0.019948556837473024,no
no,no,0.058612222466123236,no
no,no,0.09362591497421366,no
no,no,0.09811258004437164,no
no,no,0.05159156591650404,no
no,no,0.05292986255223767,no
no,no,0.0423807589247527,no
no,no,0.05117225669537569,no
no,no,0.08013352682813486,no
no,no,0.19112835826142588,no
no,no,0.030643132570944275,no
no,no,0.035930395226397016,no
yes,no,0.06846621868212129,no
no,no,0.048389415910710463,no
no,no,0.08590568098399881,no
yes,yes,0.5882255475683398,yes
no,no,0.03568003926615872,no
yes,no,0.06500300635181994,no
no,no,0.18174525642793532,no
yes,no,0.0451831573806194,no
no,no,0.09031996855423949,no
no,no,0.05895939886336128,no
no,no,0.06503950343144803,no
no,no,0.03237594508777729,no
no,no,0.05766904977686969,no
no,no,0.05657328383107882,no
no,no,0.057600787204877144,no
no,no,0.18693815269956443,no
no,no,0.03669624535413151,no
no,no,0.05880064218667957,no
no,no,0.03866719651261878,no
no,no,0.06027993334411564,no
no,no,0.032193083764075536,no
yes,no,0.26616457055108045,yes
no,no,0.07063499683661376,no
no,no,0.06080494975480978,no
yes,no,0.26769690304025934,no
no,no,0.03919760142704204,no
no,no,0.04641026965934864,no
no,no,0.03580360059450798,no
no,no,0.04957565972474333,no
no,no,0.0762964539871806,no
no,no,0.03740674303157468,no
no,yes,0.6412045334816262,yes
no,no,0.062364103700482655,no
no,no,0.08741357162321768,no
no,no,0.058487229725131644,no
no,no,0.055043017597860275,no
yes,yes,0.6977333120212058,yes
no,no,0.03453200448448187,no
no,no,0.08999841971212973,no
no,no,0.03452647421808378,no
no,no,0.06639199772664978,no
no,no,0.10155793789524786,no
yes,no,0.44186056436748966,yes
no,no,0.13366691865389477,no
no,no,0.04327172928979531,no
no,no,0.05493699617423441,no
no,no,0.055484800341789826,no
no,no,0.03416013570900996,no
no,no,0.0544079073448597,no
no,no,0.04534922579473356,no
no,no,0.049108534250627264,no
yes,yes,0.731683759026301,yes
no,no,0.06884513101001356,no
no,no,0.03949910506017249,no
no,no,0.038951352472599815,no
no,no,0.07950641317066326,no
yes,yes,0.61787688125599,yes
no,no,0.11688774668988633,no
no,no,0.07422782722724987,no
yes,no,0.06712210471488345,no
no,no,0.046399888351796814,no
no,no,0.06435893624314412,no
no,no,0.06341135762377852,no
no,no,0.02618109199564265,no
no,no,0.07279870841433468,no
no,no,0.03526639865020708,no
yes,no,0.4348867093912711,no
yes,yes,0.5054936551868279,no
no,no,0.04232541104228589,no
no,no,0.0411575010305717,no
no,no,0.09530167711942618,no
no,no,0.10524519535328179,no
no,no,0.028701343801880535,no
no,no,0.0674391676159226,no
no,no,0.01862243669177176,no
no,no,0.027461572169239147,no
no,no,0.05682147542226547,no
no,no,0.04290827360881753,no
no,no,0.08464546258704343,no
no,no,0.039578247070566945,no
no,no,0.08795449152588523,no
no,no,0.04521298504424205,no
yes,no,0.18401062450467098,no
no,no,0.21039787342362076,no
yes,no,0.23021944496390223,yes
no,no,0.03966331703435531,no
no,no,0.06883244449976517,no
yes,no,0.43286756025311024,no
no,no,0.0692921888874883,no
no,no,0.03440025933744559,no
no,no,0.023736754364131984,no
no,no,0.04062392657194177,no
no,no,0.043597991255600474,no
no,no,0.02836099237864556,no
no,no,0.40808439155213044,no
no,no,0.3942760507653313,no
no,yes,0.7049609705037936,yes
no,no,0.060801013485480754,no
no,no,0.05493274474499131,no
no,no,0.050678169834031714,no
yes,no,0.43040477717903175,yes
no,no,0.06817892413769265,no
no,no,0.024623303297501155,no
no,no,0.18259434843359926,yes
no,no,0.03754810680349864,no
no,no,0.03138726230303965,no
no,no,0.06578939336608397,no
yes,yes,0.5184755173057455,no
no,no,0.16778267186133827,no
no,no,0.01135273214473655,no
no,no,0.021006614730142956,no
yes,no,0.3074057519081093,no
no,no,0.0974939680047108,no
no,no,0.06914636393256682,no
no,no,0.04041506963891685,no
no,no,0.026600296344987614,no
no,no,0.10448594522785358,no
no,no,0.11051344041431352,no
no,no,0.026738708622499566,no
no,no,0.32970771045579433,yes
no,no,0.06247121875881761,no
no,no,0.10925362940385665,no
no,yes,0.5066239100093602,no
no,no,0.02634088638056042,no
yes,no,0.03533920267227492,no
no,no,0.0327485131776574,no
no,no,0.04452765812290047,no
no,no,0.045878789434223306,no
no,no,0.08126052199435727,no
no,no,0.025869890126314753,no
no,no,0.03629281646808826,no
no,no,0.21711045302721935,yes
no,no,0.12293208230030603,yes
yes,no,0.220003539140835,no
no,no,0.15130171530632144,no
no,no,0.15311714541042595,no
no,no,0.16294427433913408,no
yes,no,0.2469853162055691,yes
no,no,0.07837005669082008,no
no,no,0.04641619726102225,no
no,no,0.06330608674389217,no
no,no,0.04572523143879829,no
no,no,0.02795475031198752,no
no,no,0.06269631639750863,no
no,no,0.029630004610239343,no
no,no,0.038625445175375084,no
yes,no,0.041180788178912915,no
no,no,0.07715249903703812,no
no,no,0.06018851701485739,no
no,no,0.06613334582856603,no
no,no,0.025517352617248936,no
no,no,0.03961007063602853,no
no,no,0.04088982107196545,no
no,no,0.054732805003596,no
no,no,0.034719764202628775,no
no,no,0.058534878752213984,no
yes,no,0.027595115152701098,no
no,no,0.17171874421114414,no
no,no,0.06051057715466854,no
no,no,0.3513243340120319,no
no,no,0.046076610291998686,no
yes,no,0.04227671442450745,no
no,no,0.13148975662521603,no
no,no,0.0557368685091052,no
no,no,0.04620595219122774,no
no,no,0.10071914561506624,no
no,no,0.030970253100430806,no
no,no,0.05474049636130473,no
no,no,0.06988745034020756,no
no,no,0.03146941113512618,no
no,no,0.05254007799615422,no
no,no,0.07488163195553857,no
no,no,0.06594178398409757,no
no,no,0.0443463990937635,no
no,no,0.07775918713808005,no
no,no,0.04004260654748948,no
yes,no,0.04738794884578824,no
no,no,0.04339272290843186,no
no,no,0.040254006388404755,no
no,no,0.29851267273014753,yes
no,no,0.06079882638261996,no
no,no,0.038143993010243196,no
no,no,0.13243524385950287,no
no,no,0.07136226894943708,no
no,yes,0.7710163635021059,yes
no,no,0.07484378730684903,no
yes,yes,0.7455410252280343,yes
no,no,0.0742943629832455,no
no,no,0.06854530180845834,no
no,no,0.03139621823130485,no
no,no,0.12316924677830338,no
no,no,0.03333857894682825,no
no,no,0.06435893624314412,no
no,no,0.03190605598644834,no
no,no,0.06321983711258702,no
yes,no,0.4163376109404625,no
no,no,0.04673200770303168,no
no,no,0.07359035393841792,no
yes,no,0.2962084047412141,no
yes,yes,0.8522135111780964,yes
